0,user_id,checkout_page,order_value,purchased,gender,browser,time_on_page
564,886378,A,23.177,1.0,F,firefox,36.251
565,901128,A,25.491,1.0,M,firefox,47.359
566,898180,A,25.887,1.0,F,safari,49.257
567,850109,A,26.542,1.0,F,firefox,52.403
568,882359,A,NaN,0.0,M,safari,45.104
569,855368,A,26.318,1.0,F,safari,51.324
570,879933,A,26.134,1.0,M,chrome,50.445
571,901802,A,20.426,1.0,M,safari,23.043
572,873210,A,25.093,1.0,F,firefox,45.444
573,855091,A,26.920,1.0,M,firefox,54.215
574,839890,A,NaN,0.0,M,safari,52.079
575,892620,A,NaN,0.0,M,safari,40.634
576,854699,A,22.986,1.0,F,safari,35.332
577,863728,A,NaN,0.0,M,firefox,31.580
578,886164,A,24.672,1.0,F,chrome,43.427
579,888003,A,27.833,1.0,F,chrome,58.597
580,877555,A,20.120,1.0,F,chrome,21.578
581,843996,A,NaN,0.0,M,chrome,37.081
582,873240,A,22.150,1.0,F,chrome,31.322
583,849172,A,26.962,1.0,F,firefox,54.419
584,893615,A,23.614,1.0,M,safari,38.348
585,903579,A,23.823,1.0,F,firefox,39.352
586,860346,A,24.458,1.0,F,chrome,42.397
587,836152,A,26.113,1.0,F,firefox,50.345
588,847415,A,24.019,1.0,F,safari,40.291
589,910163,A,17.385,1.0,F,firefox,8.446
590,859222,A,26.358,1.0,F,safari,51.520
591,856012,A,26.098,1.0,M,chrome,50.269
592,901386,A,24.451,1.0,F,firefox,42.366
593,871023,A,22.290,1.0,F,chrome,31.992
594,908335,A,NaN,0.0,M,firefox,49.221
595,879087,A,25.948,1.0,F,firefox,49.551
596,866048,A,23.825,1.0,M,firefox,39.360
597,853765,A,24.458,1.0,F,chrome,42.399
598,905962,A,22.675,1.0,F,firefox,33.838
599,838156,A,24.554,1.0,F,safari,42.857
600,839149,A,21.124,1.0,F,chrome,26.395
601,839508,A,26.043,1.0,F,firefox,50.008
602,871533,A,22.639,1.0,F,chrome,33.668
603,909314,A,25.595,1.0,F,safari,47.857
604,860972,A,21.485,1.0,F,firefox,28.128
605,901826,A,23.525,1.0,F,safari,37.919
606,897707,A,24.724,1.0,F,safari,43.674
607,858084,A,20.848,1.0,F,chrome,25.072
608,847957,A,25.288,1.0,M,firefox,46.382
609,840726,A,24.052,1.0,M,safari,40.450
610,849625,A,20.644,1.0,F,safari,24.092
611,870101,A,21.742,1.0,M,chrome,29.361
612,908770,A,26.513,1.0,M,firefox,52.261
613,896347,A,27.239,1.0,F,chrome,55.747
614,837412,A,NaN,0.0,M,firefox,43.417
615,878832,A,NaN,0.0,M,safari,49.857
616,846733,A,25.560,1.0,F,firefox,47.686
617,873937,A,25.824,1.0,F,safari,48.955
618,857593,A,28.215,1.0,M,safari,60.432
619,869206,A,21.233,1.0,M,chrome,26.916
620,912323,A,26.691,1.0,F,chrome,53.118
621,877392,A,24.045,1.0,F,safari,40.416
622,865102,A,24.439,1.0,F,chrome,42.309
623,858164,A,24.244,1.0,F,chrome,41.373
624,909184,A,24.062,1.0,M,firefox,40.498
625,865243,A,21.935,1.0,F,firefox,30.286
626,903443,A,25.458,1.0,F,safari,47.200
627,842829,A,29.177,1.0,M,chrome,65.051
628,875225,A,24.860,1.0,F,chrome,44.326
629,911346,A,24.997,1.0,F,safari,44.983
630,840895,A,23.282,1.0,M,chrome,36.752
631,872245,A,NaN,0.0,M,chrome,43.590
632,901024,A,26.165,1.0,M,safari,50.594
633,858615,A,24.074,1.0,M,firefox,40.557
634,836245,A,23.865,1.0,F,safari,39.554
635,888102,A,26.008,1.0,F,safari,49.839
636,889877,A,22.705,1.0,M,chrome,33.984
637,864227,A,25.631,1.0,F,firefox,48.030
638,837735,A,27.051,1.0,F,firefox,54.844
639,898746,A,28.400,1.0,F,firefox,61.319
640,893182,A,24.774,1.0,F,safari,43.915
641,865949,A,28.419,1.0,F,chrome,61.411
642,837825,A,27.586,1.0,F,safari,57.413
643,861391,A,22.509,1.0,F,chrome,33.045
644,863884,A,21.955,1.0,F,chrome,30.385
645,899268,A,NaN,0.0,M,chrome,41.340
646,838197,A,27.572,1.0,M,firefox,57.347
647,901392,A,24.819,1.0,M,firefox,44.133
648,906959,A,23.498,1.0,M,firefox,37.792
649,853561,A,28.881,1.0,F,chrome,63.627
650,856656,A,25.717,1.0,F,safari,48.443
651,913180,A,19.199,1.0,M,chrome,17.153
652,838250,A,25.793,1.0,M,chrome,48.806
653,867568,A,26.300,1.0,M,firefox,51.240
654,906891,A,25.564,1.0,F,chrome,47.707
655,886427,A,26.124,1.0,F,safari,50.397
656,910286,A,24.832,1.0,F,firefox,44.193
657,863234,A,21.704,1.0,F,chrome,29.179
658,890531,A,24.073,1.0,M,firefox,40.552
659,891166,A,22.636,1.0,M,safari,33.653
660,901225,A,22.668,1.0,F,chrome,33.807
661,880163,A,NaN,0.0,M,chrome,29.843
662,856115,A,26.131,1.0,M,firefox,50.430
663,904265,A,25.245,1.0,F,safari,46.175
664,869698,A,23.880,1.0,F,firefox,39.622
665,910389,A,23.377,1.0,F,firefox,37.208
666,846623,A,24.941,1.0,F,chrome,44.719
667,845305,A,27.698,1.0,F,chrome,57.950
668,898615,A,19.989,1.0,F,firefox,20.949
669,867596,A,25.942,1.0,F,chrome,49.523
670,908950,A,23.636,1.0,F,safari,38.451
671,850090,A,NaN,0.0,M,safari,22.385
672,853296,A,20.136,1.0,F,safari,21.652
673,907932,A,22.718,1.0,M,firefox,34.047
674,879296,A,25.549,1.0,F,safari,47.634
675,866015,A,NaN,0.0,M,chrome,49.717
676,843546,A,22.653,1.0,F,chrome,33.732
677,872757,A,27.543,1.0,F,safari,57.204
678,900162,A,NaN,0.0,M,chrome,62.076
679,885647,A,NaN,0.0,M,safari,49.753
680,857689,A,23.521,1.0,M,firefox,37.903
681,872643,A,27.811,1.0,F,chrome,58.493
682,868121,A,26.888,1.0,F,firefox,54.065
683,896519,A,27.169,1.0,M,firefox,55.409
684,913500,A,NaN,0.0,M,chrome,37.122
685,890426,A,17.914,1.0,M,firefox,10.985
686,850973,A,30.292,1.0,M,chrome,70.401
687,877195,A,20.973,1.0,F,firefox,25.669
688,873021,A,24.911,1.0,M,safari,44.571
689,849910,A,30.952,1.0,F,safari,73.569
690,847119,A,25.826,1.0,F,firefox,48.967
691,839641,A,27.373,1.0,F,firefox,56.391
692,868429,A,21.244,1.0,M,chrome,26.971
693,874985,A,20.556,1.0,F,safari,23.668
694,874383,A,23.668,1.0,F,chrome,38.608
695,852773,A,27.727,1.0,M,chrome,58.089
696,890921,A,24.134,1.0,F,firefox,40.845
697,896435,A,23.013,1.0,M,safari,35.464
698,875089,A,25.495,1.0,F,chrome,47.376
699,854497,A,27.705,1.0,F,chrome,57.983
700,879707,A,21.388,1.0,M,firefox,27.661
701,889598,A,21.974,1.0,F,safari,30.473
702,858715,A,23.028,1.0,F,chrome,35.536
703,872041,A,27.737,1.0,F,safari,58.136
704,877850,A,25.587,1.0,F,safari,47.818
705,886837,A,NaN,0.0,M,firefox,70.586
706,893969,A,27.341,1.0,F,safari,56.237
707,899834,A,24.912,1.0,M,chrome,44.579
708,850065,A,28.163,1.0,F,chrome,60.181
709,839489,A,25.529,1.0,M,chrome,47.538
710,900060,A,23.238,1.0,M,chrome,36.541
711,889895,A,26.700,1.0,M,safari,53.160
712,891917,A,23.259,1.0,F,safari,36.644
713,851979,A,24.274,1.0,F,safari,41.515
714,847119,A,28.319,1.0,F,firefox,60.933
715,844477,A,NaN,0.0,M,firefox,43.785
716,865182,A,NaN,0.0,M,chrome,35.362
717,896193,A,NaN,0.0,M,chrome,39.428
718,862040,A,27.554,1.0,F,firefox,57.261
719,897615,A,23.619,1.0,M,firefox,38.370
720,905538,A,NaN,0.0,M,firefox,40.358
721,838242,A,23.724,1.0,F,firefox,38.876
722,840930,A,25.460,1.0,F,firefox,47.207
723,899773,A,24.036,1.0,M,chrome,40.374
724,902077,A,20.995,1.0,M,chrome,25.778
725,843901,A,NaN,0.0,M,safari,34.354
726,886411,A,22.668,1.0,F,firefox,33.807
727,905863,A,28.108,1.0,M,chrome,59.920
728,835897,A,27.032,1.0,F,firefox,54.752
729,891930,A,26.468,1.0,F,firefox,52.047
730,868137,A,23.737,1.0,F,chrome,38.936
731,884273,A,22.961,1.0,M,firefox,35.211
732,876419,A,23.731,1.0,M,firefox,38.910
733,843801,A,22.370,1.0,M,safari,32.377
734,866550,A,31.243,1.0,F,safari,74.966
735,872284,A,NaN,0.0,M,chrome,18.056
736,843833,A,26.410,1.0,F,chrome,51.768
737,895416,A,21.789,1.0,M,safari,29.585
738,853863,A,24.739,1.0,F,firefox,43.748
739,852155,A,22.530,1.0,F,safari,33.144
740,856832,A,22.056,1.0,F,chrome,30.868
741,867802,A,22.150,1.0,F,chrome,31.318
742,863277,A,29.387,1.0,M,firefox,66.060
743,891019,A,24.668,1.0,M,chrome,43.404
744,862498,A,23.086,1.0,F,firefox,35.812
745,863613,A,NaN,0.0,M,safari,51.669
746,836182,A,25.026,1.0,F,chrome,45.124
747,911084,A,26.800,1.0,M,chrome,53.640
748,839379,A,NaN,0.0,M,chrome,23.109
749,857282,A,25.759,1.0,M,chrome,48.643
750,912692,A,26.932,1.0,F,firefox,54.272
751,885251,A,NaN,0.0,M,safari,25.061
752,853292,A,26.120,1.0,M,firefox,50.378
753,901696,A,29.240,1.0,F,safari,65.354
754,902345,A,24.963,1.0,F,firefox,44.822
755,864701,A,27.054,1.0,M,safari,54.857
756,868449,A,26.676,1.0,M,firefox,53.047
757,849420,A,23.231,1.0,M,safari,36.510
758,876599,A,NaN,0.0,M,safari,45.477
759,903483,A,21.083,1.0,M,safari,26.196
760,887060,A,23.872,1.0,F,safari,39.584
761,897262,A,25.664,1.0,F,chrome,48.188
762,907923,A,26.808,1.0,F,chrome,53.677
763,845371,A,25.062,1.0,M,safari,45.295
764,891329,A,26.800,1.0,F,firefox,53.640
765,899084,A,22.243,1.0,M,chrome,31.765
766,891489,A,24.746,1.0,M,firefox,43.780
767,891815,A,NaN,0.0,M,safari,45.231
768,852977,A,29.624,1.0,F,safari,67.195
769,847098,A,NaN,0.0,M,chrome,42.430
770,851296,A,23.752,1.0,F,chrome,39.012
771,895980,A,NaN,0.0,M,chrome,45.256
772,897933,A,22.702,1.0,F,safari,33.971
773,913125,A,25.482,1.0,F,chrome,47.313
774,843089,A,24.087,1.0,M,firefox,40.619
775,840914,A,20.522,1.0,F,chrome,23.504
776,884182,A,24.854,1.0,F,chrome,44.297
777,855987,A,24.206,1.0,M,firefox,41.189
778,911809,A,20.919,1.0,M,safari,25.411
779,836576,A,24.832,1.0,M,chrome,44.194
780,850650,A,28.723,1.0,M,firefox,62.872
781,897959,A,26.303,1.0,M,chrome,51.256
782,879384,A,26.530,1.0,F,safari,52.343
783,894116,A,21.646,1.0,F,firefox,28.902
784,900521,A,26.192,1.0,F,chrome,50.723
785,862578,A,NaN,0.0,M,chrome,46.781
786,840655,A,26.323,1.0,M,safari,51.349
787,874673,A,26.057,1.0,F,safari,50.072
788,836468,A,21.601,1.0,F,chrome,28.683
789,891628,A,NaN,0.0,M,firefox,44.503
790,888198,A,23.105,1.0,F,safari,35.906
791,870509,A,24.875,1.0,M,firefox,44.399
792,893494,A,22.756,1.0,M,safari,34.231
793,888894,A,28.281,1.0,M,chrome,60.750
794,854748,A,22.853,1.0,F,chrome,34.692
795,848659,A,NaN,0.0,M,chrome,34.213
796,842332,A,NaN,0.0,M,firefox,45.895
797,893302,A,22.307,1.0,M,chrome,32.075
798,868644,A,23.938,1.0,M,safari,39.904
799,880078,A,NaN,0.0,M,firefox,35.040
800,894202,A,28.528,1.0,M,firefox,61.934
801,852070,A,26.965,1.0,F,firefox,54.430
802,911331,A,24.856,1.0,M,firefox,44.310
803,866913,A,24.022,1.0,M,firefox,40.305
804,906443,A,27.352,1.0,F,safari,56.291
805,843394,A,26.013,1.0,M,safari,49.862
806,836113,A,NaN,0.0,M,chrome,50.977
807,864003,A,NaN,0.0,M,firefox,44.686
808,874330,A,20.779,1.0,F,chrome,24.741
809,834683,A,24.719,1.0,F,safari,43.650
810,848859,A,NaN,0.0,M,safari,38.610
811,909109,A,NaN,0.0,M,safari,52.741
812,850033,A,27.530,1.0,F,chrome,57.142
813,883504,A,NaN,0.0,M,safari,37.105
814,837220,A,NaN,0.0,M,safari,50.621
815,853868,A,29.340,1.0,M,firefox,65.831
816,852120,A,23.331,1.0,M,firefox,36.987
817,843144,A,29.205,1.0,F,chrome,65.183
818,835742,A,22.869,1.0,F,chrome,34.769
819,892445,A,25.057,1.0,F,safari,45.276
820,849334,A,24.972,1.0,M,chrome,44.866
821,908174,A,25.029,1.0,F,firefox,45.138
822,859394,A,22.906,1.0,F,safari,34.948
823,901835,A,23.522,1.0,F,chrome,37.906
824,860480,A,23.331,1.0,M,safari,36.987
825,874917,A,NaN,0.0,M,firefox,48.924
826,844522,A,25.825,1.0,F,chrome,48.960
827,906388,A,30.565,1.0,F,chrome,71.711
828,905205,A,28.427,1.0,M,firefox,61.452
829,908041,A,23.725,1.0,F,firefox,38.882
830,912992,A,25.812,1.0,F,safari,48.898
831,896269,A,27.493,1.0,F,firefox,56.965
832,911856,A,25.077,1.0,F,safari,45.367
833,906070,A,24.826,1.0,F,safari,44.164
834,848075,A,25.129,1.0,F,firefox,45.619
835,848849,A,27.168,1.0,F,firefox,55.407
836,884798,A,NaN,0.0,M,safari,34.820
837,845931,A,24.186,1.0,F,chrome,41.092
838,854393,A,26.176,1.0,M,firefox,50.645
839,880416,A,25.779,1.0,M,firefox,48.737
840,892189,A,25.599,1.0,F,chrome,47.875
841,892989,A,24.075,1.0,M,firefox,40.562
842,854675,A,27.431,1.0,F,safari,56.670
843,914143,A,NaN,0.0,M,safari,70.606
844,848427,A,26.016,1.0,F,firefox,49.877
845,892341,A,24.517,1.0,F,firefox,42.682
846,840258,A,26.889,1.0,F,chrome,54.069
847,843716,A,NaN,0.0,M,safari,38.530
848,888350,A,23.126,1.0,M,firefox,36.004
849,889455,A,25.082,1.0,M,firefox,45.394
850,869722,A,18.543,1.0,F,safari,14.006
851,845943,A,22.115,1.0,M,chrome,31.153
852,864083,A,24.130,1.0,F,firefox,40.824
853,866469,A,NaN,0.0,M,safari,28.759
854,857460,A,22.418,1.0,F,chrome,32.608
855,849626,A,23.908,1.0,F,firefox,39.759
856,853413,A,20.893,1.0,F,chrome,25.284
857,852133,A,23.985,1.0,F,chrome,40.127
858,838822,A,23.662,1.0,M,chrome,38.577
859,890259,A,25.064,1.0,F,safari,45.305
860,851839,A,27.885,1.0,M,firefox,58.850
861,896245,A,25.431,1.0,F,chrome,47.070
862,852602,A,25.053,1.0,M,chrome,45.253
863,889858,A,25.249,1.0,F,firefox,46.193
864,882140,A,25.568,1.0,F,chrome,47.729
865,913823,A,22.458,1.0,M,firefox,32.799
866,867793,A,24.713,1.0,F,safari,43.623
867,873344,A,25.772,1.0,F,firefox,48.705
868,903812,A,NaN,0.0,M,chrome,28.551
869,902817,A,NaN,0.0,M,safari,55.388
870,901961,A,27.703,1.0,F,safari,57.977
871,843228,A,23.422,1.0,F,firefox,37.423
872,848776,A,24.397,1.0,M,firefox,42.104
873,863427,A,22.805,1.0,F,safari,34.462
874,841020,A,26.748,1.0,F,firefox,53.393
875,858860,A,22.347,1.0,F,chrome,32.265
876,867523,A,24.444,1.0,M,firefox,42.330
877,880277,A,22.853,1.0,M,firefox,34.693
878,840113,A,25.127,1.0,F,chrome,45.611
879,908019,A,20.514,1.0,F,firefox,23.469
880,880999,A,28.316,1.0,F,firefox,60.918
881,890107,A,22.588,1.0,M,chrome,33.425
882,914005,A,25.150,1.0,F,firefox,45.719
883,867197,A,24.469,1.0,F,safari,42.450
884,855733,A,23.095,1.0,M,chrome,35.855
885,906955,A,22.781,1.0,F,safari,34.347
886,891611,A,27.341,1.0,M,firefox,56.237
887,836032,A,23.686,1.0,F,safari,38.692
888,894319,A,25.678,1.0,F,firefox,48.254
889,876898,A,22.996,1.0,F,safari,35.382
890,912957,A,23.382,1.0,M,firefox,37.234
891,848300,A,NaN,0.0,M,firefox,50.667
892,891929,A,NaN,0.0,M,safari,56.165
893,872709,A,24.562,1.0,F,firefox,42.896
894,871902,A,21.445,1.0,M,chrome,27.937
895,837187,A,29.995,1.0,F,firefox,68.975
896,837683,A,22.859,1.0,F,chrome,34.721
897,845492,A,NaN,0.0,M,safari,26.501
898,903128,A,31.486,1.0,F,safari,76.133
899,835041,A,23.990,1.0,F,chrome,40.152
900,865659,A,21.346,1.0,F,chrome,27.459
901,911118,A,23.291,1.0,F,safari,36.799
902,909247,A,25.919,1.0,F,chrome,49.411
903,849837,A,25.476,1.0,M,chrome,47.284
904,875812,A,22.871,1.0,F,chrome,34.779
905,863959,A,NaN,0.0,M,safari,66.873
906,880466,A,23.696,1.0,M,safari,38.741
907,843361,A,22.038,1.0,F,safari,30.784
908,891083,A,27.402,1.0,F,chrome,56.528
909,844050,A,28.323,1.0,F,safari,60.949
910,878710,A,22.956,1.0,M,chrome,35.190
911,914573,A,21.497,1.0,F,chrome,28.184
912,882067,A,27.576,1.0,M,safari,57.365
913,901455,A,19.882,1.0,F,chrome,20.432
914,850990,A,21.933,1.0,M,chrome,30.281
915,888770,A,27.419,1.0,F,chrome,56.609
916,846282,A,24.862,1.0,F,safari,44.336
917,912172,A,NaN,0.0,M,chrome,41.833
918,885559,A,25.882,1.0,M,firefox,49.234
919,845250,A,24.618,1.0,F,firefox,43.167
920,875201,A,NaN,0.0,M,safari,29.416
921,886361,A,28.190,1.0,F,chrome,60.313
922,874499,A,NaN,0.0,M,firefox,60.900
923,878119,A,25.513,1.0,M,chrome,47.464
924,856991,A,25.113,1.0,F,firefox,45.542
925,848777,A,30.849,1.0,F,firefox,73.075
926,883763,A,24.309,1.0,F,chrome,41.683
927,853889,A,24.351,1.0,M,safari,41.885
928,887742,A,25.911,1.0,M,chrome,49.374
929,843451,A,28.678,1.0,F,safari,62.656
930,893673,A,28.982,1.0,F,safari,64.113
931,881252,A,NaN,0.0,M,chrome,41.897
932,913606,A,NaN,0.0,M,chrome,48.700
933,838985,A,21.555,1.0,M,safari,28.463
934,912665,A,24.220,1.0,F,firefox,41.256
935,883607,A,22.899,1.0,F,firefox,34.917
936,839342,A,22.483,1.0,F,firefox,32.918
937,888011,A,NaN,0.0,M,chrome,65.179
938,912176,A,23.019,1.0,F,firefox,35.493
939,842291,A,23.671,1.0,M,chrome,38.621
940,905970,A,25.915,1.0,F,chrome,49.390
941,887064,A,28.245,1.0,M,chrome,60.574
942,885736,A,26.203,1.0,M,safari,50.773
943,898435,A,NaN,0.0,M,chrome,78.112
944,901669,A,24.813,1.0,F,chrome,44.104
945,897598,A,25.647,1.0,F,safari,48.105
946,845797,A,25.689,1.0,F,firefox,48.307
947,906394,A,NaN,0.0,M,safari,62.221
948,842521,A,NaN,0.0,M,chrome,51.087
949,900798,A,24.709,1.0,M,chrome,43.605
950,911906,A,22.631,1.0,M,safari,33.630
951,851104,A,25.611,1.0,M,chrome,47.933
952,840523,A,28.503,1.0,F,chrome,61.816
953,899112,A,NaN,0.0,M,chrome,40.075
954,884387,A,26.322,1.0,F,chrome,51.347
955,905513,A,25.615,1.0,F,firefox,47.954
956,871750,A,27.159,1.0,M,firefox,55.362
957,834604,A,22.988,1.0,F,safari,35.343
958,900112,A,30.867,1.0,F,safari,73.160
959,864556,A,21.802,1.0,M,safari,29.650
960,843681,A,24.086,1.0,F,safari,40.613
961,909886,A,27.345,1.0,M,chrome,56.257
962,874571,A,25.742,1.0,F,safari,48.561
963,861729,A,27.075,1.0,F,firefox,54.960
964,887928,A,23.760,1.0,F,chrome,39.047
965,876531,A,24.813,1.0,F,safari,44.102
966,905308,A,25.031,1.0,M,firefox,45.147
967,845881,A,28.923,1.0,F,safari,63.831
968,871586,A,26.726,1.0,M,chrome,53.285
969,878364,A,26.992,1.0,F,safari,54.560
970,898772,A,23.355,1.0,M,safari,37.105
971,890501,A,NaN,0.0,M,chrome,56.627
972,870299,A,25.564,1.0,M,chrome,47.707
973,883025,A,28.473,1.0,F,firefox,61.670
974,888112,A,30.035,1.0,F,safari,69.169
975,909817,A,24.233,1.0,F,safari,41.319
976,886418,A,23.984,1.0,M,firefox,40.124
977,909459,A,22.840,1.0,F,chrome,34.631
978,844077,A,24.641,1.0,F,chrome,43.277
979,892681,A,24.045,1.0,M,safari,40.416
980,898196,A,25.899,1.0,F,safari,49.314
981,904372,A,24.639,1.0,M,chrome,43.265
982,905454,A,24.096,1.0,F,chrome,40.661
983,907027,A,27.661,1.0,F,firefox,57.775
984,877608,A,22.655,1.0,M,firefox,33.745
985,898588,A,26.083,1.0,F,chrome,50.197
986,893453,A,23.985,1.0,M,firefox,40.129
987,856448,A,26.811,1.0,F,safari,53.692
988,867980,A,28.463,1.0,F,safari,61.623
989,846869,A,24.242,1.0,M,safari,41.363
990,841804,A,26.103,1.0,M,safari,50.292
991,913272,A,25.447,1.0,M,chrome,47.146
992,904734,A,23.001,1.0,F,firefox,35.407
993,885725,A,25.602,1.0,M,safari,47.889
994,881957,A,25.723,1.0,F,firefox,48.469
995,905159,A,26.032,1.0,F,firefox,49.954
996,880182,A,NaN,0.0,M,chrome,42.619
997,844351,A,25.235,1.0,F,chrome,46.130
998,907277,A,NaN,0.0,M,chrome,31.229
999,896329,A,24.105,1.0,F,chrome,40.703
1000,883991,A,26.390,1.0,F,chrome,51.672
1001,881459,A,27.231,1.0,M,chrome,55.710
1002,841215,A,NaN,0.0,M,chrome,39.932
1003,860878,A,25.262,1.0,M,firefox,46.257
1004,862258,A,25.570,1.0,M,chrome,47.737
1005,911958,A,25.504,1.0,M,firefox,47.418
1006,860474,A,26.352,1.0,M,safari,51.489
1007,835773,A,NaN,0.0,M,firefox,23.183
1008,896747,A,24.877,1.0,F,chrome,44.408
1009,859053,A,25.598,1.0,F,firefox,47.868
1010,856699,A,22.499,1.0,F,firefox,32.996
1011,876610,A,NaN,0.0,M,safari,65.088
1012,875559,A,NaN,0.0,M,chrome,46.939
1013,881080,A,28.909,1.0,F,chrome,63.761
1014,906612,A,23.024,1.0,M,chrome,35.514
1015,884130,A,NaN,0.0,M,firefox,34.112
1016,847836,A,25.561,1.0,F,firefox,47.691
1017,859040,A,20.803,1.0,M,safari,24.856
1018,891768,A,NaN,0.0,M,safari,47.580
1019,905945,A,25.243,1.0,F,safari,46.167
1020,889745,A,27.539,1.0,M,safari,57.188
1021,901260,A,26.753,1.0,F,firefox,53.412
1022,912181,A,NaN,0.0,M,safari,39.990
1023,840433,A,NaN,0.0,M,safari,31.830
1024,853955,A,NaN,0.0,M,safari,65.548
1025,847201,A,23.020,1.0,F,safari,35.495
1026,908432,A,NaN,0.0,M,chrome,32.454
1027,859948,A,NaN,0.0,M,chrome,31.982
1028,870037,A,27.793,1.0,F,safari,58.408
1029,890730,A,NaN,0.0,M,chrome,38.773
1030,885838,A,23.116,1.0,F,safari,35.956
1031,846753,A,25.344,1.0,M,safari,46.652
1032,843351,A,24.483,1.0,F,safari,42.517
1033,835255,A,23.305,1.0,F,safari,36.863
1034,901209,A,26.885,1.0,F,firefox,54.048
1035,859666,A,27.663,1.0,M,firefox,57.784
1036,880236,A,27.463,1.0,F,chrome,56.824
1037,873932,A,26.917,1.0,M,chrome,54.203
1038,856238,A,26.007,1.0,F,safari,49.832
1039,853217,A,20.560,1.0,F,safari,23.689
1040,841439,A,29.173,1.0,M,chrome,65.031
1041,896901,A,25.755,1.0,M,chrome,48.624
1042,877208,A,26.520,1.0,F,firefox,52.298
1043,865754,A,27.787,1.0,M,safari,58.380
1044,840042,A,NaN,0.0,M,chrome,62.200
1045,876215,A,26.046,1.0,M,firefox,50.021
1046,904128,A,26.089,1.0,F,chrome,50.227
1047,875063,A,23.502,1.0,F,firefox,37.809
1048,904580,A,NaN,0.0,M,safari,45.397
1049,891192,A,22.865,1.0,F,chrome,34.750
1050,844144,A,NaN,0.0,M,chrome,36.361
1051,877686,A,22.766,1.0,M,chrome,34.277
1052,866905,A,NaN,0.0,M,chrome,43.128
1053,834842,A,27.623,1.0,M,firefox,57.589
1054,899280,A,NaN,0.0,M,safari,83.052
1055,863405,A,25.474,1.0,F,firefox,47.274
1056,872331,A,21.629,1.0,M,safari,28.819
1057,891740,A,28.162,1.0,F,chrome,60.180
1058,854363,A,24.248,1.0,F,safari,41.391
1059,883266,A,23.348,1.0,M,firefox,37.073
1060,880369,A,NaN,0.0,M,chrome,47.518
1061,851064,A,NaN,0.0,M,safari,30.113
1062,844399,A,25.556,1.0,M,firefox,47.670
1063,883669,A,24.779,1.0,F,chrome,43.939
1064,848225,A,25.246,1.0,F,safari,46.181
1065,900629,A,25.954,1.0,M,firefox,49.577
1066,904105,A,25.169,1.0,F,firefox,45.810
1067,888992,A,25.041,1.0,F,firefox,45.196
1068,879168,A,25.711,1.0,F,firefox,48.412
1069,851688,A,26.039,1.0,F,safari,49.985
1070,834956,A,22.421,1.0,F,chrome,32.622
1071,848915,A,21.425,1.0,F,firefox,27.840
1072,881474,A,24.846,1.0,F,chrome,44.260
1073,855882,A,21.418,1.0,F,chrome,27.807
1074,838581,A,NaN,0.0,M,firefox,46.050
1075,839607,A,27.347,1.0,F,safari,56.265
1076,902788,A,26.518,1.0,F,chrome,52.285
1077,885832,A,22.380,1.0,M,chrome,32.422
1078,865516,A,22.849,1.0,F,chrome,34.677
1079,912703,A,NaN,0.0,M,chrome,48.940
1080,900748,A,23.997,1.0,M,chrome,40.184
1081,859606,A,24.208,1.0,F,chrome,41.200
1082,850871,A,26.492,1.0,F,safari,52.163
1083,859023,A,NaN,0.0,M,chrome,33.153
1084,871891,A,NaN,0.0,M,chrome,40.185
1085,907458,A,23.000,1.0,F,chrome,35.399
1086,855635,A,22.392,1.0,M,firefox,32.482
1087,895408,A,22.857,1.0,F,firefox,34.715
1088,844341,A,NaN,0.0,M,safari,53.130
1089,846787,A,25.130,1.0,F,firefox,45.622
1090,887253,A,NaN,0.0,M,safari,34.450
1091,908932,A,24.422,1.0,M,firefox,42.227
1092,846509,A,20.903,1.0,M,chrome,25.334
1093,840034,A,23.167,1.0,M,chrome,36.200
1094,848112,A,30.374,1.0,F,chrome,70.795
1095,892756,A,24.774,1.0,F,safari,43.917
1096,852706,A,26.829,1.0,F,chrome,53.780
1097,904109,A,24.836,1.0,F,firefox,44.214
1098,874492,A,25.870,1.0,M,chrome,49.178
1099,839387,A,26.658,1.0,F,safari,52.959
1100,899764,A,22.238,1.0,F,safari,31.745
1101,907439,A,NaN,0.0,M,firefox,44.629
1102,901528,A,NaN,0.0,M,chrome,63.946
1103,897338,A,NaN,0.0,M,firefox,35.454
1104,900389,A,NaN,0.0,M,safari,38.203
1105,903402,A,24.231,1.0,F,chrome,41.308
1106,900570,A,25.673,1.0,F,firefox,48.228
1107,854931,A,26.312,1.0,M,firefox,51.299
1108,894121,A,28.169,1.0,M,safari,60.209
1109,887403,A,26.249,1.0,F,chrome,50.994
1110,911326,A,24.845,1.0,M,chrome,44.255
1111,898077,A,28.148,1.0,F,firefox,60.110
1112,885282,A,26.760,1.0,F,chrome,53.449
1113,906931,A,21.261,1.0,M,safari,27.052
1114,835820,A,31.316,1.0,M,firefox,75.316
1115,842425,A,29.425,1.0,M,safari,66.239
1116,836565,A,24.579,1.0,F,chrome,42.981
1117,867988,A,NaN,0.0,M,firefox,49.535
1118,902647,A,28.311,1.0,F,firefox,60.892
1119,909841,A,24.569,1.0,F,chrome,42.934
1120,904912,A,NaN,0.0,M,chrome,53.764
1121,878964,A,NaN,0.0,M,firefox,58.255
1122,907958,A,NaN,0.0,M,safari,32.822
1123,868426,A,23.494,1.0,M,chrome,37.772
